0.16 	 0.49 	 0.17 	 6.19 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.42 	 0.29 	 0.16 	 6.13 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.15 	 0.48 	 0.17 	 6.50 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.22 	 0.24 	 0.17 	 6.17 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.07 	 0.46 	 0.17 	 6.55 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.77 	 0.82 	 0.17 	 6.42 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
1.04 	 0.27 	 0.17 	 6.53 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.24 	 0.42 	 0.17 	 6.52 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.05 	 0.41 	 0.18 	 6.17 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.12 	 0.42 	 0.17 	 6.48 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.18 	 0.44 	 0.17 	 6.28 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
5.33 	 0.47 	 0.17 	 6.61 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.77 	 0.47 	 0.15 	 6.39 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
1.20 	 0.82 	 0.17 	 6.67 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.12 	 0.28 	 0.17 	 6.08 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.13 	 0.48 	 0.17 	 6.58 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.11 	 0.76 	 0.17 	 5.95 	 500.00 	 5.000000e-02 	 8.00e+01 	 5.00e+02 	 1  	 0  	 0  	 0 
0.15 	 0.68 	 0.17 	 6.42 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.27 	 0.26 	 0.17 	 6.42 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
104.93 	 1.71 	 0.17 	 6.67 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
1.31 	 2.02 	 0.17 	 6.56 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.07 	 0.61 	 0.17 	 6.50 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.17 	 0.74 	 0.17 	 6.44 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.09 	 0.47 	 0.17 	 6.52 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.22 	 0.53 	 0.16 	 6.61 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.19 	 0.42 	 0.17 	 6.75 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.46 	 0.31 	 0.15 	 6.66 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
0.20 	 0.49 	 0.17 	 6.64 	 1000.00 	 5.000000e-02 	 8.00e+01 	 1.00e+03 	 1  	 0  	 0  	 0 
